GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2024-03-09,0,0,0,MTL
2024-03-14,1,1,2,PHI
2024-03-16,0,0,0,CAR
2024-03-19,0,2,2,PHI
2024-03-20,2,3,5,WSH
2024-03-23,1,1,2,EDM
2024-03-24,0,1,1,CAR
2024-03-26,1,0,1,NJD
2024-03-28,0,1,1,WSH
2024-03-30,1,0,1,BUF
2024-04-01,2,1,3,FLA
2024-04-03,1,0,1,TBL
2024-04-06,1,0,1,MTL
2024-04-08,1,1,2,PIT
2024-04-09,1,1,2,NJD
2024-04-11,2,0,2,NJD
2024-04-13,1,0,1,DET
2024-04-16,0,0,0,FLA
2024-04-17,0,0,0,TBL
2024-10-09,0,0,0,MTL
2024-10-10,0,0,0,NJD
2024-10-12,0,0,0,PIT
2024-10-16,1,2,3,LAK
2024-10-19,1,0,1,NYR
2024-10-21,1,0,1,TBL
2024-10-22,0,0,0,CBJ
2024-10-24,0,0,0,STL
2024-10-26,1,1,2,BOS
2024-10-28,0,1,1,WPG
2024-10-31,1,1,2,SEA
2024-11-02,0,0,0,STL
2024-11-03,0,1,1,MIN
2024-11-30,0,2,2,TBL
2024-12-02,1,0,1,CHI
2024-12-04,2,0,2,NSH
2024-12-06,0,0,0,WSH
2024-12-07,0,2,2,PIT
2024-12-10,1,0,1,NJD
2024-12-12,0,0,0,ANA
2024-12-14,1,0,1,DET
2024-12-15,0,1,1,BUF
2024-12-18,0,1,1,DAL
2024-12-20,1,0,1,BUF
2025-01-04,1,2,3,BOS
2025-01-05,0,2,2,PHI
2025-01-07,1,1,2,PHI
2025-01-09,1,0,1,CAR
2025-01-11,0,0,0,VAN
2025-01-14,1,0,1,DAL
2025-01-16,2,0,2,NJD
2025-01-18,1,0,1,MTL
2025-01-20,1,1,2,TBL
2025-01-22,1,0,1,CBJ
2025-01-25,0,0,0,OTT
2025-01-29,0,0,0,MIN
2025-02-01,0,2,2,EDM
2025-02-04,0,3,3,CGY
2025-02-06,0,1,1,SEA
2025-02-08,0,1,1,VAN
2025-02-22,1,0,1,CAR
2025-02-23,0,1,1,CHI
2025-02-25,0,1,1,BOS
2025-02-28,0,1,1,NYR
2025-03-02,1,1,2,PIT
2025-03-03,0,1,1,SJS
2025-03-05,1,0,1,VGK
