GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1975-02-05,1,2,3,AFM
1975-02-06,0,0,0,MNS
1975-02-08,4,1,5,DET
1975-02-09,0,1,1,NYI
1975-02-12,0,0,0,CHI
1975-02-13,0,0,0,BUF
1975-02-16,0,1,1,PHI
1975-02-18,0,0,0,VAN
1975-02-21,1,0,1,CGS
1975-02-22,0,0,0,LAK
1975-02-25,0,0,0,PIT
1975-02-27,1,2,3,DET
1975-03-02,0,1,1,CHI
1975-03-04,1,2,3,WSH
1975-03-07,0,0,0,AFM
1975-03-09,0,1,1,AFM
1975-03-11,1,0,1,NYR
1975-03-12,0,0,0,PIT
1975-03-15,1,0,1,NYI
1975-03-16,1,2,3,STL
1975-03-19,0,0,0,MTL
1975-03-22,0,3,3,WSH
1975-03-26,0,0,0,STL
1975-03-29,0,1,1,TOR
1975-03-30,1,0,1,MTL
1975-04-01,1,0,1,BUF
1975-04-03,1,0,1,BUF
1975-04-06,0,0,0,TOR
1975-10-09,1,2,3,MTL
1975-10-12,0,0,0,NYI
1975-10-16,1,1,2,DET
1975-10-18,1,1,2,NYI
1975-10-19,0,1,1,TOR
1975-10-23,0,1,1,KCS
1975-10-25,0,0,0,MTL
1975-10-26,1,2,3,DET
1975-10-30,0,1,1,STL
1975-11-01,1,0,1,PHI
1975-11-02,1,1,2,CGS
1975-11-05,0,0,0,BUF
1975-11-07,2,1,3,CGS
1975-11-08,0,0,0,LAK
1975-11-16,0,0,0,DET
1975-11-19,0,1,1,KCS
1975-11-22,0,0,0,PHI
1975-11-29,1,0,1,PIT
1975-11-30,2,0,2,STL
1975-12-04,2,0,2,BUF
1975-12-05,0,2,2,KCS
1975-12-07,1,1,2,WSH
1975-12-10,0,0,0,BUF
1975-12-11,0,2,2,BOS
1975-12-13,0,3,3,DET
1975-12-14,0,0,0,TOR
1975-12-17,0,0,0,NYI
1975-12-19,0,2,2,AFM
1975-12-21,0,0,0,MNS
1975-12-23,0,1,1,PIT
1975-12-31,0,0,0,AFM
1976-01-04,0,2,2,TOR
1976-01-06,0,1,1,STL
1976-01-10,2,1,3,KCS
1976-01-11,0,1,1,CHI
1976-01-14,0,0,0,VAN
1976-01-16,0,0,0,CGS
1976-01-18,0,1,1,PIT
1976-01-21,1,1,2,CHI
1976-01-23,1,0,1,WSH
1976-01-25,0,0,0,LAK
1976-01-28,1,2,3,BUF
1976-01-29,1,0,1,STL
1976-01-31,0,0,0,TOR
1976-02-01,0,1,1,MNS
1976-02-04,1,2,3,NYI
1976-02-07,0,1,1,DET
1976-02-08,0,0,0,MTL
1976-02-12,0,0,0,PHI
1976-02-13,1,0,1,PHI
1976-02-15,2,1,3,KCS
1976-02-17,0,0,0,NYI
1976-02-18,1,3,4,WSH
1976-02-20,1,0,1,MTL
1976-02-22,0,0,0,BOS
1976-02-25,0,1,1,CGS
1976-02-28,0,1,1,MNS
1976-02-29,0,0,0,MTL
1976-03-03,1,1,2,VAN
1976-03-05,0,0,0,AFM
1976-03-07,0,0,0,AFM
1976-03-11,1,0,1,LAK
1976-03-13,1,1,2,VAN
1976-03-16,1,0,1,WSH
1976-03-17,0,1,1,MNS
1976-03-20,0,0,0,BOS
1976-03-21,0,0,0,PIT
1976-03-24,2,0,2,BUF
1976-03-25,0,1,1,PHI
1976-03-27,1,1,2,CHI
1976-03-28,1,0,1,KCS
1976-03-31,0,1,1,NYI
1976-04-03,1,0,1,NYI
1976-04-04,0,0,0,PHI
1976-10-06,0,2,2,MNS
1976-10-08,0,0,0,CLR
1976-10-09,0,0,0,STL
1976-10-12,0,1,1,MNS
1976-10-13,1,0,1,BOS
1976-10-16,1,1,2,MTL
1976-10-17,1,2,3,CLR
1976-10-20,0,1,1,LAK
1976-10-24,2,0,2,VAN
1976-10-26,0,2,2,CLE
1976-10-27,0,2,2,BOS
1976-10-30,0,1,1,PIT
1976-10-31,0,0,0,DET
1976-11-03,0,0,0,VAN
1976-11-06,0,2,2,LAK
1976-11-10,1,0,1,WSH
1976-11-13,1,0,1,BUF
1976-11-14,0,0,0,PIT
1976-11-17,2,1,3,CHI
1976-11-20,0,0,0,STL
1976-11-22,0,0,0,VAN
1976-11-24,0,1,1,PHI
1976-11-27,1,0,1,DET
1976-11-28,0,0,0,MNS
1976-11-30,1,0,1,AFM
1976-12-01,0,1,1,WSH
1976-12-04,1,1,2,MNS
1976-12-05,0,2,2,TOR
1976-12-08,0,0,0,STL
1976-12-11,0,0,0,TOR
1976-12-12,0,0,0,MTL
1976-12-14,2,0,2,NYI
1976-12-16,0,0,0,BUF
1976-12-18,0,0,0,CHI
1976-12-19,1,2,3,CLE
1976-12-22,1,1,2,PHI
1976-12-23,0,1,1,BOS
1976-12-26,0,1,1,NYI
1976-12-28,2,0,2,WSH
1976-12-31,0,0,0,AFM
1977-01-02,1,0,1,VAN
1977-01-05,0,0,0,PHI
1977-01-07,1,1,2,CLR
1977-01-09,3,0,3,LAK
1977-01-12,0,0,0,AFM
1977-01-13,0,0,0,BUF
1977-01-16,0,1,1,CHI
1977-01-19,1,0,1,CLE
1977-01-22,0,0,0,LAK
1977-01-23,0,0,0,VAN
1977-01-27,0,0,0,PIT
1977-01-30,1,2,3,STL
1977-02-01,0,1,1,CLR
1977-02-03,0,0,0,NYI
1977-02-06,1,1,2,NYI
1977-02-09,0,0,0,BUF
1977-02-10,1,0,1,DET
1977-02-13,1,3,4,TOR
1977-02-17,0,1,1,PHI
1977-02-19,0,0,0,NYI
1977-02-20,2,0,2,DET
1977-02-23,1,0,1,TOR
1977-02-26,0,1,1,CHI
1977-02-27,0,0,0,MTL
1977-03-03,0,1,1,BOS
1977-03-05,0,0,0,MTL
1977-03-06,0,2,2,CLE
1977-03-09,1,0,1,MNS
1977-03-10,0,2,2,BOS
1977-03-12,0,0,0,AFM
1977-03-13,0,0,0,AFM
1977-03-16,1,1,2,PHI
1977-03-19,1,0,1,PIT
1977-03-20,0,2,2,STL
1977-03-23,0,1,1,CLR
1977-03-25,0,0,0,WSH
1977-03-27,0,0,0,CHI
1977-03-30,0,1,1,AFM
1977-04-02,0,0,0,PHI
1977-04-03,0,0,0,NYI
1977-10-12,1,3,4,VAN
1977-10-15,0,0,0,MTL
1977-10-16,0,3,3,NYI
1977-10-19,1,1,2,PIT
1977-10-22,0,0,0,NYI
1977-10-23,0,0,0,MTL
1977-10-25,0,2,2,CLE
1977-10-26,0,1,1,STL
1977-10-29,1,0,1,AFM
1977-10-30,0,2,2,LAK
1977-11-02,0,0,0,CLR
1977-11-04,1,0,1,VAN
1977-11-05,0,1,1,LAK
1977-11-09,2,2,4,BUF
1977-11-12,0,0,0,DET
1977-11-13,0,0,0,AFM
1977-11-16,0,1,1,CHI
1977-11-19,2,1,3,PIT
1977-11-20,0,0,0,VAN
1977-11-23,0,1,1,CLR
1977-11-26,0,0,0,BOS
1977-11-27,0,1,1,BUF
1977-11-30,3,0,3,STL
1977-12-03,0,0,0,MNS
1977-12-04,0,1,1,MNS
1977-12-07,1,0,1,PHI
1977-12-08,0,2,2,PHI
1977-12-11,0,0,0,BOS
1977-12-14,1,0,1,CHI
1977-12-15,1,2,3,DET
1977-12-17,0,0,0,CLE
1977-12-21,0,0,0,WSH
1977-12-23,0,1,1,CLE
1977-12-28,0,1,1,PHI
1977-12-30,0,0,0,WSH
1977-12-31,0,1,1,BUF
1978-01-04,1,0,1,MNS
1978-01-07,0,0,0,CLR
1978-01-09,0,1,1,PIT
1978-01-10,1,0,1,BOS
1978-01-14,0,0,0,PHI
1978-01-17,0,0,0,VAN
1978-01-18,0,2,2,LAK
1978-01-20,1,0,1,AFM
1978-01-22,0,0,0,PIT
1978-01-25,0,1,1,TOR
1978-01-28,0,0,0,NYI
1978-01-29,0,0,0,LAK
1978-02-01,0,1,1,NYI
1978-02-04,1,0,1,STL
1978-02-05,1,0,1,CLR
1978-02-08,1,1,2,MNS
1978-02-09,0,0,0,BUF
1978-02-11,0,0,0,TOR
1978-02-12,0,0,0,MTL
1978-02-15,1,1,2,VAN
1978-02-19,1,0,1,CLR
1978-02-22,0,0,0,CHI
1978-02-23,0,0,0,CHI
1978-02-25,1,0,1,MTL
1978-02-27,0,0,0,AFM
1978-03-01,2,0,2,DET
1978-03-05,0,0,0,TOR
1978-03-08,0,2,2,CLE
1978-03-12,2,1,3,WSH
1978-03-15,1,0,1,PHI
1978-03-18,1,0,1,BOS
1978-03-19,0,1,1,MNS
1978-03-22,2,0,2,STL
1978-03-24,3,1,4,WSH
1978-03-25,1,0,1,TOR
1978-03-27,1,1,2,STL
1978-03-29,1,1,2,NYI
1978-04-01,0,0,0,AFM
1978-04-02,0,0,0,BOS
1978-04-05,0,2,2,AFM
1978-04-06,0,0,0,PHI
1978-04-08,0,0,0,NYI
1978-04-09,1,0,1,CHI
1978-10-12,0,0,0,PHI
1978-10-15,0,0,0,CLR
1978-10-18,0,1,1,DET
1978-10-19,0,0,0,DET
1978-10-21,1,0,1,NYI
1978-10-22,1,0,1,TOR
1978-10-25,0,1,1,VAN
1978-10-28,0,0,0,MTL
1978-10-29,0,0,0,PIT
1978-11-02,0,0,0,CLR
1978-11-04,1,1,2,LAK
1978-11-05,1,2,3,VAN
1978-11-08,0,1,1,MNS
1978-11-11,1,0,1,PIT
1978-11-12,0,0,0,NYI
1978-11-15,1,0,1,CHI
1978-11-18,1,0,1,MNS
1978-11-19,1,0,1,AFM
1978-11-22,0,1,1,TOR
1978-11-26,1,0,1,WSH
1978-11-29,0,2,2,AFM
1978-12-02,0,2,2,TOR
1978-12-03,1,0,1,BOS
1978-12-06,2,0,2,STL
1978-12-07,0,0,0,PHI
1978-12-09,0,0,0,DET
1978-12-10,0,0,0,PHI
1978-12-13,1,2,3,LAK
1978-12-16,1,0,1,BOS
1978-12-17,0,0,0,BOS
1978-12-20,1,0,1,BUF
1978-12-22,2,0,2,DET
1978-12-23,0,0,0,NYI
1978-12-26,0,1,1,AFM
1978-12-28,1,1,2,PHI
1978-12-30,0,0,0,CHI
1978-12-31,2,0,2,AFM
1979-01-03,0,0,0,MTL
1979-01-05,1,1,2,VAN
1979-01-09,0,0,0,STL
1979-01-10,1,0,1,CLR
1979-01-14,1,3,4,AFM
1979-01-15,0,0,0,MNS
1979-01-17,0,2,2,NYI
1979-01-20,1,1,2,STL
1979-01-21,0,0,0,PHI
1979-01-24,0,0,0,WSH
1979-01-25,0,0,0,BUF
1979-01-27,0,1,1,NYI
1979-01-30,2,0,2,VAN
1979-01-31,0,0,0,CLR
1979-02-03,0,2,2,LAK
1979-02-14,1,1,2,BOS
1979-02-15,0,0,0,BUF
1979-02-17,0,0,0,PHI
1979-02-18,3,1,4,WSH
1979-02-21,1,1,2,STL
1979-02-24,1,1,2,TOR
1979-02-25,0,1,1,NYI
1979-02-27,0,1,1,STL
1979-02-28,1,0,1,MNS
1979-03-03,0,0,0,BUF
1979-03-04,0,1,1,TOR
1979-03-07,1,0,1,CLR
1979-03-10,0,0,0,MTL
1979-03-11,1,0,1,CHI
1979-03-14,0,1,1,AFM
1979-03-15,4,0,4,BOS
1979-03-17,0,1,1,NYI
1979-03-18,0,0,0,PIT
1979-03-20,1,0,1,WSH
1979-03-21,1,0,1,CHI
1979-03-25,0,0,0,MTL
1979-03-27,0,1,1,PHI
1979-03-28,0,0,0,PIT
1979-04-01,0,0,0,PHI
1979-04-02,1,0,1,LAK
1979-04-04,0,1,1,AFM
1979-04-06,0,0,0,AFM
1979-04-08,0,0,0,NYI
1979-10-10,1,1,2,TOR
1979-10-14,0,0,0,WSH
1979-10-18,3,1,4,VAN
1979-10-20,0,1,1,MTL
1979-10-21,1,0,1,PIT
1979-10-24,0,2,2,EDM
1979-10-25,0,0,0,PHI
1979-10-27,0,0,0,MNS
1979-10-28,0,0,0,HFD
1979-11-01,0,0,0,LAK
1979-11-03,0,0,0,CLR
1979-11-04,1,0,1,VAN
1979-11-07,1,2,3,LAK
1979-11-10,0,0,0,QUE
1979-11-11,1,0,1,PIT
1979-11-13,0,1,1,NYI
1979-11-14,0,0,0,DET
1979-11-16,0,0,0,AFM
1979-11-18,0,1,1,STL
1979-11-21,1,0,1,WIN
1979-11-24,0,1,1,PIT
1979-11-25,0,1,1,TOR
1979-11-28,1,0,1,MNS
1979-11-29,0,1,1,BUF
1979-12-01,0,1,1,STL
1979-12-03,2,0,2,MTL
1979-12-05,0,0,0,CHI
1979-12-07,0,0,0,HFD
1979-12-09,1,2,3,NYI
1979-12-11,0,0,0,DET
1979-12-12,1,0,1,CHI
1979-12-15,1,1,2,WSH
1979-12-16,0,0,0,PHI
1979-12-19,0,0,0,VAN
1979-12-22,0,0,0,PIT
1979-12-23,0,1,1,BOS
1979-12-30,0,0,0,WSH
1980-01-02,0,1,1,QUE
1980-01-04,0,1,1,PHI
1980-01-06,0,0,0,AFM
1980-01-07,0,1,1,HFD
1980-01-09,0,0,0,DET
1980-01-11,1,1,2,EDM
1980-01-12,1,0,1,WIN
1980-01-14,0,0,0,CLR
1980-01-16,0,2,2,WIN
1980-01-19,1,0,1,BOS
1980-01-20,0,0,0,CHI
1980-01-22,1,0,1,LAK
1980-01-23,1,0,1,VAN
1980-01-27,1,1,2,CLR
1980-01-31,1,0,1,BUF
1980-02-02,2,0,2,WSH
1980-02-03,0,0,0,QUE
1980-02-10,0,0,0,QUE
1980-02-13,0,0,0,CHI
1980-02-17,0,1,1,TOR
1980-02-18,0,1,1,HFD
1980-02-20,0,2,2,EDM
1980-02-23,0,1,1,MNS
1980-02-24,2,1,3,NYI
1980-02-27,2,1,3,LAK
1980-02-28,0,2,2,BOS
1980-03-02,0,0,0,BOS
1980-03-05,1,0,1,BUF
1980-03-08,0,0,0,MTL
1980-03-09,0,0,0,MNS
1980-03-12,1,1,2,CLR
1980-03-15,0,2,2,TOR
1980-03-16,0,1,1,STL
1980-03-19,0,1,1,EDM
1980-03-21,1,1,2,WIN
1980-03-23,1,0,1,MTL
1980-03-25,1,0,1,BUF
1980-03-28,0,2,2,AFM
1980-03-29,0,1,1,STL
1980-03-31,0,1,1,DET
1980-04-02,1,0,1,AFM
1980-04-05,0,0,0,NYI
1980-04-06,0,1,1,PHI
1980-10-09,0,1,1,BOS
1980-10-11,0,0,0,TOR
1980-10-12,0,1,1,PIT
1980-10-15,0,0,0,STL
1980-10-18,1,0,1,WSH
1980-10-19,0,0,0,EDM
1980-10-22,0,1,1,VAN
1980-10-25,0,0,0,DET
1980-10-26,0,1,1,DET
1980-10-28,0,1,1,STL
1980-10-30,0,1,1,PHI
1980-11-01,1,0,1,MTL
1980-11-02,0,0,0,LAK
1980-11-05,1,0,1,CHI
1980-11-08,0,0,0,VAN
1980-11-10,0,0,0,LAK
1980-11-11,0,0,0,CGY
1980-11-14,0,0,0,PIT
1980-11-16,0,1,1,HFD
1980-11-19,0,1,1,PHI
1980-11-22,1,0,1,NYI
1980-11-23,0,0,0,VAN
1980-11-26,1,2,3,BOS
1980-11-29,1,0,1,PIT
1980-12-01,0,0,0,MNS
1980-12-03,0,1,1,WIN
1980-12-05,0,0,0,EDM
1980-12-07,0,0,0,CHI
1980-12-10,0,0,0,WSH
1980-12-12,0,1,1,CLR
1980-12-14,0,0,0,CHI
1980-12-17,1,0,1,WIN
1980-12-20,0,0,0,MNS
1980-12-22,0,0,0,CGY
1980-12-26,0,0,0,WSH
1980-12-28,0,0,0,MTL
1980-12-30,0,0,0,QUE
1980-12-31,0,0,0,CLR
1981-01-02,0,0,0,NYI
1981-01-04,0,0,0,QUE
1981-01-09,0,1,1,BUF
