GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1994-02-05,0,2,2,TOR
1994-02-08,2,1,3,VAN
1994-02-11,2,1,3,PHI
1994-02-12,0,1,1,STL
1994-02-15,1,1,2,TOR
1994-02-16,0,3,3,FLA
1994-02-18,1,1,2,EDM
1994-02-20,0,3,3,FLA
1994-02-23,1,0,1,NJD
1994-02-24,0,0,0,HFD
1994-02-26,0,0,0,SJS
1994-03-01,0,2,2,CGY
1994-03-04,1,1,2,TOR
1994-03-06,1,0,1,BUF
1994-03-07,0,0,0,NYR
1994-03-09,0,1,1,CGY
1994-03-11,0,0,0,EDM
1994-03-15,0,1,1,VAN
1994-03-17,0,1,1,NYI
1994-03-19,2,0,2,WIN
1994-03-22,0,1,1,CHI
1994-03-23,0,0,0,OTT
1994-03-25,0,1,1,WSH
1994-03-27,0,1,1,CHI
1994-03-29,0,1,1,HFD
1994-03-31,0,0,0,QUE
1994-04-02,0,0,0,CGY
1994-04-03,1,0,1,STL
1994-04-05,1,4,5,VAN
1994-04-09,0,0,0,CGY
1994-04-10,1,1,2,EDM
1994-04-13,0,4,4,MTL
1994-04-14,0,0,0,DAL
1995-01-20,1,1,2,CHI
1995-01-22,0,0,0,CGY
1995-01-24,0,2,2,VAN
