GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1989-12-19,0,1,1,MNS
1989-12-21,0,2,2,WIN
1989-12-23,0,1,1,CGY
1989-12-27,0,0,0,PHI
1989-12-29,2,1,3,MTL
1989-12-31,1,0,1,WIN
1990-01-02,0,2,2,STL
1990-01-03,0,2,2,CHI
1990-01-06,0,2,2,HFD
1990-01-07,0,0,0,CGY
1990-01-09,0,1,1,CGY
1990-01-11,0,0,0,LAK
1990-01-16,1,1,2,DET
1990-01-17,3,1,4,WIN
1990-01-23,0,2,2,NYR
1990-01-25,1,4,5,LAK
1990-01-27,1,2,3,VAN
1990-01-30,2,1,3,HFD
1990-01-31,0,0,0,DET
1990-02-02,0,1,1,PIT
1990-02-04,0,3,3,WSH
1990-02-06,0,0,0,NJD
1990-02-07,2,0,2,NYR
1990-02-11,0,1,1,WIN
1990-02-14,0,1,1,WSH
1990-02-16,0,1,1,VAN
1990-02-18,1,1,2,MNS
1990-02-20,0,2,2,VAN
1990-02-21,1,3,4,BUF
1990-02-23,0,3,3,TOR
1990-02-25,0,2,2,CGY
1990-02-28,0,0,0,LAK
1990-03-03,4,0,4,PHI
1990-03-04,0,2,2,VAN
1990-03-06,0,1,1,PIT
1990-03-09,2,0,2,WIN
1990-03-10,1,1,2,TOR
1990-03-13,0,2,2,QUE
1990-03-14,0,0,0,MTL
1990-03-17,0,1,1,NJD
1990-03-18,0,0,0,HFD
1990-03-21,2,1,3,STL
1990-03-24,0,0,0,NYI
1990-03-27,1,1,2,VAN
1990-03-30,0,1,1,CGY
1990-10-06,0,1,1,WIN
1990-10-07,0,0,0,TOR
1990-10-11,0,1,1,LAK
1990-10-14,0,2,2,VAN
1990-10-16,0,0,0,STL
1990-11-14,1,2,3,VAN
1990-11-16,0,1,1,BUF
1990-11-18,0,1,1,NYI
1990-11-20,0,1,1,CHI
1990-11-23,0,0,0,BUF
1990-11-24,0,1,1,TOR
1990-11-27,0,4,4,PIT
1990-11-29,0,0,0,BOS
1990-12-01,0,1,1,HFD
1990-12-02,1,0,1,PHI
1990-12-05,1,1,2,QUE
1990-12-07,0,1,1,NYR
1990-12-09,0,0,0,CGY
1990-12-12,0,1,1,VAN
