GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1989-01-11,0,0,0,TOR
1989-01-13,0,1,1,EDM
1989-01-15,0,0,0,BOS
1989-01-20,2,1,3,NJD
1989-01-22,0,0,0,DET
1989-01-24,0,1,1,LAK
1989-01-26,0,0,0,PHI
1989-01-28,0,0,0,STL
1989-01-30,0,2,2,MNS
1989-02-01,0,1,1,NYR
1989-02-03,0,1,1,HFD
1989-02-05,0,0,0,PHI
1989-02-10,1,0,1,LAK
1989-02-11,1,0,1,CGY
1989-02-14,1,0,1,STL
1989-02-15,1,1,2,CHI
1989-02-17,0,0,0,EDM
1989-02-19,0,0,0,VAN
1989-02-20,0,0,0,CGY
1989-02-22,1,2,3,LAK
1989-02-28,0,1,1,MNS
1989-03-03,1,0,1,PIT
1989-03-05,0,0,0,VAN
1989-03-11,0,0,0,STL
1989-03-12,1,1,2,STL
1989-03-14,0,0,0,TOR
1989-03-16,2,0,2,CHI
1989-03-18,1,1,2,BUF
1989-03-20,1,1,2,PIT
1989-03-22,0,0,0,NYR
1989-03-23,0,0,0,NYI
1989-03-25,0,0,0,MTL
1989-03-27,0,1,1,CGY
1989-03-29,0,0,0,TOR
1989-03-31,1,3,4,DET
1989-04-02,1,0,1,WIN
1989-10-05,1,3,4,NYI
1989-10-07,1,0,1,HFD
1989-10-08,0,1,1,BUF
1989-10-12,0,0,0,STL
1989-10-14,0,1,1,QUE
1989-10-17,2,1,3,NYI
1989-10-18,1,1,2,DET
1989-10-21,0,0,0,QUE
1989-10-25,1,0,1,BUF
1989-10-26,0,0,0,STL
1989-10-28,1,0,1,PHI
1989-10-31,0,1,1,TOR
1989-11-02,0,1,1,CHI
1989-11-04,1,0,1,CHI
1989-11-06,0,0,0,TOR
1989-11-09,1,1,2,DET
1989-11-11,1,1,2,CGY
1989-11-12,0,2,2,TOR
1989-11-15,0,0,0,NJD
1989-11-16,0,2,2,PHI
1989-11-18,0,0,0,STL
1989-11-21,2,1,3,STL
1989-11-22,2,0,2,TOR
1989-11-24,1,2,3,NJD
1989-11-26,2,1,3,CHI
1989-11-30,0,1,1,CGY
1989-12-02,0,0,0,EDM
1989-12-03,3,0,3,VAN
1989-12-06,0,0,0,MTL
1989-12-08,0,0,0,DET
1989-12-09,1,0,1,DET
1989-12-12,1,0,1,VAN
1989-12-14,0,0,0,PIT
1989-12-16,0,1,1,TOR
1989-12-19,0,0,0,EDM
1989-12-21,0,0,0,BOS
1989-12-23,0,1,1,HFD
1989-12-26,1,0,1,WIN
1989-12-28,0,0,0,CHI
1989-12-30,0,0,0,STL
1989-12-31,0,0,0,STL
1990-01-04,0,2,2,NYR
1990-01-06,2,0,2,DET
1990-01-09,0,0,0,DET
1990-01-11,0,2,2,NYI
1990-01-13,1,0,1,DET
1990-01-15,0,0,0,MTL
